date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,win,team_prob,opp_prob,row_id,logit_prob,set,market_prob,EV,edge,profit,ev_bucket
2007-11-02,2008,Golden State,@,LA Clippers,114,120,105.0,-125.0,211.0,1.5,104.5,0,0.4878048780487805,0.5555555555555556,38,0.4638886405867319,train,0.4878048780487805,-0.049028286797199505,-0.023916237462048573,-1.0,0
2007-11-02,2008,Phoenix,vs,LA Lakers,98,119,-435.0,365.0,215.5,-8.0,107.5,0,0.8130841121495327,0.2150537634408602,39,0.7832860495572993,train,0.8130841121495327,-0.036648191923781326,-0.029798062592233387,-1.0,5
2007-11-02,2008,Indiana,vs,Miami,87,85,-275.0,235.0,192.0,-6.5,96.5,1,0.7333333333333333,0.2985074626865671,40,0.7062967994095877,train,0.7333333333333333,-0.036868000805107715,-0.02703653392374561,0.36363636363636365,5
2007-11-02,2008,Charlotte,vs,Milwaukee,102,99,-170.0,150.0,196.5,-4.0,96.5,1,0.6296296296296297,0.4,41,0.6074623036404838,train,0.6296296296296297,-0.03520692951217275,-0.022167325989145836,0.5882352941176471,6
2007-11-02,2008,Denver,@,Minnesota,99,91,-375.0,315.0,208.5,-7.5,104.0,1,0.7894736842105263,0.2409638554216867,42,0.7600087293916394,train,0.7894736842105263,-0.037322276103923385,-0.02946495481888689,0.26666666666666666,4
2007-11-02,2008,Toronto,@,New Jersey,106,69,155.0,-175.0,193.5,4.0,96.0,1,0.392156862745098,0.6363636363636364,43,0.3770954794927389,train,0.39215686274509803,-0.03840652729351579,-0.015061383252359117,1.55,3
2007-11-02,2008,Portland,@,New Orleans,93,113,275.0,-325.0,203.0,7.5,102.5,0,0.2666666666666666,0.7647058823529411,44,0.2619575588176205,train,0.26666666666666666,-0.017659154433923074,-0.004709107849046157,-1.0,8
2007-11-02,2008,Cleveland,vs,New York,110,106,-250.0,210.0,186.0,-6.0,94.0,1,0.7142857142857143,0.3225806451612903,45,0.6876514031212699,train,0.7142857142857143,-0.037288035630222094,-0.02663431116444437,0.4,4
2007-11-02,2008,Detroit,@,Orlando,116,92,150.0,-170.0,183.5,4.0,93.5,1,0.4,0.6296296296296297,46,0.3841425836193036,train,0.4,-0.03964354095174105,-0.015857416380696432,1.5,2
2007-11-02,2008,Chicago,vs,Philadelphia,85,96,-500.0,400.0,190.0,-9.5,94.0,0,0.8333333333333334,0.2,47,0.8044474306052936,train,0.8333333333333334,-0.03466308327364773,-0.028885902728039814,-1.0,6
2007-11-02,2008,LA Lakers,@,Phoenix,119,98,365.0,-435.0,215.5,8.0,107.5,1,0.2150537634408602,0.8130841121495327,48,0.2160019007076054,train,0.21505376344086022,0.00440883829036498,0.0009481372667451693,3.65,9
2007-11-02,2008,New Orleans,vs,Portland,113,93,-325.0,275.0,203.0,-7.5,102.5,1,0.7647058823529411,0.2666666666666666,49,0.7368697334410481,train,0.7647058823529411,-0.03640111780786015,-0.02783614891189301,0.3076923076923077,5
2007-11-02,2008,San Antonio,vs,Sacramento,96,80,-2000.0,1200.0,191.0,-14.5,92.5,1,0.9523809523809524,0.0769230769230769,50,0.9294858118838566,train,0.9523809523809523,-0.02403989752195057,-0.022895140497095734,0.05,8
2007-11-02,2008,Sacramento,@,San Antonio,80,96,1200.0,-2000.0,191.0,14.5,92.5,0,0.0769230769230769,0.9523809523809524,51,0.0728634150346932,train,0.07692307692307693,-0.05277560454898844,-0.004059661888383734,-1.0,0
2007-11-02,2008,New Jersey,vs,Toronto,69,106,-175.0,155.0,193.5,-4.0,96.0,0,0.6363636363636364,0.392156862745098,52,0.6137094154065511,train,0.6363636363636364,-0.03559949007541968,-0.022654220957085247,-1.0,6
2007-11-02,2008,Boston,vs,Washington,103,83,-335.0,285.0,205.5,-7.5,105.0,1,0.7701149425287356,0.2597402597402597,53,0.7420727651799931,train,0.7701149425287356,-0.036412976557322424,-0.02804217734874248,0.29850746268656714,5
2007-11-03,2008,Milwaukee,vs,Chicago,78,72,155.0,-175.0,193.0,4.0,95.0,1,0.392156862745098,0.6363636363636364,54,0.3770612875265052,train,0.39215686274509803,-0.03849371680741176,-0.015095575218592838,1.55,3
2007-11-03,2008,Sacramento,@,Dallas,102,123,1500.0,-3000.0,189.0,15.5,93.0,0,0.0625,0.967741935483871,55,0.0516354856923302,train,0.0625,-0.17383222892271677,-0.010864514307669798,-1.0,0
2007-11-03,2008,Utah,vs,Golden State,133,110,-550.0,425.0,215.5,-9.5,105.5,1,0.8461538461538461,0.1904761904761904,56,0.8160465910069433,train,0.8461538461538461,-0.03558130153724878,-0.030107255146902823,0.18181818181818182,6
2007-11-03,2008,Portland,@,Houston,80,89,700.0,-1000.0,203.0,11.5,100.5,0,0.125,0.9090909090909092,57,0.1266126914661723,train,0.125,0.012901531729378357,0.0016126914661722946,-1.0,9
2007-11-03,2008,Memphis,vs,Indiana,111,121,-220.0,180.0,211.5,-5.5,107.0,0,0.6875,0.3571428571428571,58,0.6612596464058877,train,0.6875,-0.03816778704598145,-0.026240353594112253,-1.0,3
2007-11-03,2008,Indiana,@,Memphis,121,111,180.0,-220.0,211.5,5.5,107.0,1,0.3571428571428571,0.6875,59,0.3423467828561081,train,0.35714285714285715,-0.04142900800289728,-0.014796074286749061,1.8,1
2007-11-03,2008,Chicago,@,Milwaukee,72,78,-175.0,155.0,193.0,-4.0,95.0,0,0.6363636363636364,0.392156862745098,60,0.6136749265483554,train,0.6363636363636364,-0.035653686852584354,-0.022688709815280927,-1.0,6
2007-11-03,2008,Philadelphia,vs,New Jersey,88,93,130.0,-150.0,186.5,3.0,94.5,0,0.4347826086956521,0.6,61,0.4158193134000743,train,0.43478260869565216,-0.04361557917982917,-0.018963295295577887,-1.0,1
2007-11-03,2008,Washington,vs,Orlando,82,94,-130.0,110.0,197.5,-1.0,100.5,0,0.5652173913043478,0.4761904761904761,62,0.5433916613277437,train,0.5652173913043478,-0.03861475303553025,-0.021825729976604036,-1.0,3
2007-11-03,2008,New Jersey,@,Philadelphia,93,88,-150.0,130.0,186.5,-3.0,94.5,1,0.6,0.4347826086956521,63,0.5789975848458452,train,0.6,-0.0350040252569247,-0.021002415154154797,0.6666666666666666,6
2007-11-03,2008,Houston,vs,Portland,89,80,-1000.0,700.0,203.0,-11.5,100.5,1,0.9090909090909092,0.125,64,0.8811795502376976,train,0.9090909090909091,-0.030702494738532676,-0.0279113588532115,0.1,7
2007-11-03,2008,Dallas,vs,Sacramento,123,102,-3000.0,1500.0,189.0,-15.5,93.0,1,0.967741935483871,0.0625,65,0.9459231500645904,train,0.967741935483871,-0.022546078266589942,-0.021818785419280617,0.03333333333333333,8
2007-11-03,2008,Golden State,@,Utah,110,133,425.0,-550.0,215.5,9.5,105.5,0,0.1904761904761904,0.8461538461538461,66,0.1905357450891931,train,0.19047619047619047,0.00031266171826382916,5.955461300263809e-05,-1.0,9
2007-11-03,2008,Orlando,@,Washington,94,82,110.0,-130.0,197.5,1.0,100.5,1,0.4761904761904761,0.5652173913043478,67,0.4553341500731771,train,0.47619047619047616,-0.04379828484632797,-0.02085632611729904,1.1,1
2007-11-04,2008,Detroit,vs,Atlanta,92,91,-350.0,290.0,191.0,-8.0,97.0,1,0.7777777777777778,0.2564102564102564,68,0.7497901801384329,train,0.7777777777777778,-0.035984054107729146,-0.027987597639344886,0.2857142857142857,6
2007-11-04,2008,Toronto,vs,Boston,95,98,-125.0,105.0,194.0,-1.5,95.5,0,0.5555555555555556,0.4878048780487805,69,0.5356252689063061,train,0.5555555555555556,-0.035874515968648935,-0.01993028664924945,-1.0,6
2007-11-04,2008,Miami,vs,Charlotte,88,90,-160.0,140.0,186.5,-3.5,93.5,0,0.6153846153846154,0.4166666666666667,70,0.5938622145989876,train,0.6153846153846154,-0.03497390127664518,-0.021522400785627838,-1.0,6
2007-11-04,2008,Phoenix,vs,Cleveland,103,92,-350.0,290.0,205.0,-7.5,99.5,1,0.7777777777777778,0.2564102564102564,71,0.7485787017899123,train,0.7777777777777778,-0.03754166912725568,-0.02919907598786553,0.2857142857142857,4
2007-11-04,2008,New Orleans,@,Denver,93,88,185.0,-215.0,214.5,5.0,104.5,1,0.3508771929824561,0.6825396825396826,72,0.338579566967049,train,0.3508771929824561,-0.03504823414391023,-0.012297626015407126,1.85,6
2007-11-04,2008,Atlanta,@,Detroit,91,92,290.0,-350.0,191.0,8.0,97.0,0,0.2564102564102564,0.7777777777777778,73,0.2521229623832967,train,0.2564102564102564,-0.016720446705142944,-0.004287294026959709,-1.0,8
2007-11-04,2008,Seattle,@,LA Clippers,101,115,250.0,-300.0,208.0,6.5,101.5,0,0.2857142857142857,0.75,74,0.279432879525938,train,0.2857142857142857,-0.02198492165921706,-0.006281406188347716,-1.0,8
2007-11-04,2008,Utah,@,LA Lakers,109,119,-105.0,-115.0,205.5,1.0,106.0,0,0.5121951219512195,0.5348837209302325,75,0.4812491969421552,train,0.5121951219512195,-0.06041823454150658,-0.030945925009064346,-1.0,0
2007-11-04,2008,Charlotte,@,Miami,90,88,140.0,-160.0,186.5,3.5,93.5,1,0.4166666666666667,0.6153846153846154,76,0.3992334043090668,train,0.4166666666666667,-0.041839829658239736,-0.0174332623575999,1.4,1
2007-11-04,2008,New York,vs,Minnesota,97,93,-425.0,355.0,193.0,-9.0,96.5,1,0.8095238095238095,0.2197802197802197,77,0.7815141977533122,train,0.8095238095238095,-0.034600108657673156,-0.028009611770497322,0.23529411764705882,6
2007-11-04,2008,Denver,vs,New Orleans,88,93,-215.0,185.0,214.5,-5.0,104.5,0,0.6825396825396826,0.3508771929824561,78,0.6564316666137417,train,0.6825396825396826,-0.03825127914730858,-0.02610801592594081,-1.0,3
2007-11-04,2008,Minnesota,@,New York,93,97,355.0,-425.0,193.0,9.0,96.5,0,0.2197802197802197,0.8095238095238095,79,0.2189638503265367,train,0.21978021978021978,-0.0037144810142579754,-0.0008163694536830746,-1.0,9
2007-11-04,2008,Cleveland,@,Phoenix,92,103,290.0,-350.0,205.0,7.5,99.5,0,0.2564102564102564,0.7777777777777778,80,0.2524674056379437,train,0.2564102564102564,-0.015377118012019686,-0.0039428507723127115,-1.0,8
2007-11-04,2008,LA Clippers,vs,Seattle,115,101,-300.0,250.0,208.0,-6.5,101.5,1,0.75,0.2857142857142857,81,0.7209221479653839,train,0.75,-0.03877046937948814,-0.029077852034616103,0.3333333333333333,2
2007-11-04,2008,Boston,@,Toronto,98,95,105.0,-125.0,194.0,1.5,95.5,1,0.4878048780487805,0.5555555555555556,82,0.4642151252966196,train,0.4878048780487805,-0.04835899314192982,-0.023589752752160853,1.05,0
2007-11-04,2008,LA Lakers,vs,Utah,119,109,-115.0,-105.0,205.5,-1.0,106.0,1,0.5348837209302325,0.5121951219512195,83,0.505349787857572,train,0.5348837209302325,-0.055215614005408864,-0.0295339330726605,0.8695652173913043,0
2007-11-05,2008,Houston,@,Dallas,98,107,170.0,-200.0,189.5,4.5,95.5,0,0.3703703703703703,0.6666666666666666,84,0.3567384013059737,train,0.37037037037037035,-0.036806316473871115,-0.013631969064396676,-1.0,5
2007-11-05,2008,Dallas,vs,Houston,107,98,-200.0,170.0,189.5,-4.5,95.5,1,0.6666666666666666,0.3703703703703703,85,0.6414982742985759,train,0.6666666666666666,-0.0377525885521362,-0.025168392368090764,0.5,3
2007-11-06,2008,New Jersey,vs,Atlanta,87,82,-190.0,160.0,188.5,-4.0,95.0,1,0.6551724137931034,0.3846153846153846,86,0.6299704306599692,train,0.6551724137931034,-0.03846618478215236,-0.025201983133134265,0.5263157894736842,3
2007-11-06,2008,Phoenix,@,Charlotte,115,83,-195.0,165.0,207.0,-4.0,101.0,1,0.6610169491525424,0.3773584905660377,87,0.6348022011803375,train,0.6610169491525424,-0.03965820847077156,-0.02621474797220491,0.5128205128205128,2
2007-11-06,2008,LA Clippers,@,Chicago,97,91,335.0,-405.0,193.0,8.5,97.5,1,0.2298850574712643,0.801980198019802,88,0.228315816798395,train,0.22988505747126436,-0.006826196926981831,-0.0015692406728693709,3.35,9
2007-11-06,2008,Golden State,vs,Cleveland,104,108,-135.0,115.0,209.5,-2.0,105.0,0,0.574468085106383,0.4651162790697674,89,0.5534096153389646,train,0.574468085106383,-0.0366573362618024,-0.02105846976741843,-1.0,5
2007-11-06,2008,New York,vs,Denver,119,112,140.0,-160.0,211.0,3.0,105.0,1,0.4166666666666667,0.6153846153846154,90,0.399683127779015,train,0.4166666666666667,-0.040760493330364134,-0.016983538887651695,1.4,2
2007-11-06,2008,Cleveland,@,Golden State,108,104,115.0,-135.0,209.5,2.0,105.0,1,0.4651162790697674,0.574468085106383,91,0.443389230943232,train,0.46511627906976744,-0.04671315347205118,-0.02172704812653542,1.15,1
2007-11-06,2008,San Antonio,@,Houston,81,89,-135.0,115.0,183.5,-2.0,91.5,0,0.574468085106383,0.4651162790697674,92,0.5539225854541303,train,0.574468085106383,-0.03576438828355094,-0.02054549965225272,-1.0,6
2007-11-06,2008,Chicago,vs,LA Clippers,91,97,-405.0,335.0,193.0,-8.5,97.5,0,0.801980198019802,0.2298850574712643,93,0.7734356911925279,train,0.801980198019802,-0.03559253320437886,-0.028544506827274163,-1.0,6
2007-11-06,2008,New Orleans,@,LA Lakers,118,104,135.0,-155.0,205.5,3.0,104.0,1,0.425531914893617,0.6078431372549019,94,0.4074960738441214,train,0.425531914893617,-0.04238422646631468,-0.018035841049495627,1.35,1
2007-11-06,2008,Toronto,@,Milwaukee,85,112,-160.0,140.0,190.0,-3.0,95.0,0,0.6153846153846154,0.4166666666666667,95,0.5927773288896449,train,0.6153846153846154,-0.03673684055432713,-0.02260728649497057,-1.0,5
2007-11-06,2008,Orlando,@,Minnesota,111,103,-300.0,250.0,186.5,-6.5,93.5,1,0.75,0.2857142857142857,96,0.7214263203202754,train,0.75,-0.0380982395729661,-0.028573679679724573,0.3333333333333333,3
2007-11-06,2008,Atlanta,@,New Jersey,82,87,160.0,-190.0,188.5,4.0,95.0,0,0.3846153846153846,0.6551724137931034,97,0.3698226409685187,train,0.38461538461538464,-0.03846113348185143,-0.014792743646865947,-1.0,3
2007-11-06,2008,LA Lakers,vs,New Orleans,104,118,-155.0,135.0,205.5,-3.0,104.0,0,0.6078431372549019,0.425531914893617,98,0.5857004771563805,train,0.6078431372549019,-0.03642824725885785,-0.022142660098521394,-1.0,5
2007-11-06,2008,Denver,@,New York,112,119,-160.0,140.0,211.0,-3.0,105.0,0,0.6153846153846154,0.4166666666666667,99,0.5923179182489451,train,0.6153846153846154,-0.037483382845464264,-0.023066697135670333,-1.0,4
2007-11-06,2008,Minnesota,vs,Orlando,103,111,250.0,-300.0,186.5,6.5,93.5,0,0.2857142857142857,0.75,100,0.2799379380355105,train,0.2857142857142857,-0.020217216875713317,-0.005776347678775218,-1.0,8
2007-11-06,2008,Charlotte,vs,Phoenix,83,115,165.0,-195.0,207.0,4.0,101.0,0,0.3773584905660377,0.6610169491525424,101,0.3631003513324352,train,0.37735849056603776,-0.03778406896904685,-0.014258139233602585,-1.0,3
2007-11-06,2008,Seattle,@,Sacramento,98,104,110.0,-130.0,208.0,2.0,101.5,0,0.4761904761904761,0.5652173913043478,102,0.4527992313368042,train,0.47619047619047616,-0.049121614192711105,-0.023391244853671944,-1.0,0
2007-11-06,2008,Houston,vs,San Antonio,89,81,115.0,-135.0,183.5,2.0,91.5,1,0.4651162790697674,0.574468085106383,103,0.4439015214724178,train,0.46511627906976744,-0.04561172883430176,-0.021214757597349643,1.15,1
2007-11-06,2008,Sacramento,vs,Seattle,104,98,-130.0,110.0,208.0,-2.0,101.5,1,0.5652173913043478,0.4761904761904761,104,0.5449594013656348,train,0.5652173913043478,-0.03584105912233837,-0.020257989938712972,0.7692307692307693,6
2007-11-06,2008,Milwaukee,vs,Toronto,112,85,140.0,-160.0,190.0,3.0,95.0,1,0.4166666666666667,0.6153846153846154,105,0.4001396396232258,train,0.4166666666666667,-0.039664864904258135,-0.01652702704344089,1.4,2
2007-11-07,2008,Phoenix,@,Atlanta,96,105,-230.0,190.0,207.0,-5.0,103.5,0,0.696969696969697,0.3448275862068966,106,0.6691906994392363,train,0.696969696969697,-0.039856822543704484,-0.02777899753046076,-1.0,2
2007-11-07,2008,Denver,@,Boston,93,119,245.0,-295.0,202.5,6.5,99.5,0,0.2898550724637681,0.7468354430379747,107,0.2830612128575093,train,0.2898550724637681,-0.02343881564159289,-0.006793859606258834,-1.0,8
2007-11-07,2008,Philadelphia,vs,Charlotte,94,63,-195.0,165.0,189.0,-4.0,93.5,1,0.6610169491525424,0.3773584905660377,108,0.635242152440211,train,0.6610169491525424,-0.03899264118019369,-0.025774796712331405,0.5128205128205128,2
2007-11-07,2008,Utah,vs,Cleveland,103,101,-500.0,400.0,194.5,-9.0,98.0,1,0.8333333333333334,0.2,109,0.8038045281595706,train,0.8333333333333334,-0.03543456620851526,-0.029528805173762773,0.2,6
2007-11-07,2008,Boston,vs,Denver,119,93,-295.0,245.0,202.5,-6.5,99.5,1,0.7468354430379747,0.2898550724637681,110,0.718035309106507,train,0.7468354430379747,-0.038562891196371935,-0.02880013393146763,0.3389830508474576,3
2007-11-07,2008,LA Clippers,@,Indiana,104,89,240.0,-290.0,207.5,6.5,102.0,1,0.2941176470588235,0.7435897435897436,111,0.28657150168529,train,0.29411764705882354,-0.025656894270014052,-0.0075461453735335415,2.4,8
2007-11-07,2008,Indiana,vs,LA Clippers,89,104,-290.0,240.0,207.5,-6.5,102.0,0,0.7435897435897436,0.2941176470588235,112,0.7148578862261857,train,0.7435897435897436,-0.03863939438547434,-0.028731857363557878,-1.0,3
2007-11-07,2008,Seattle,vs,Memphis,98,105,-110.0,-110.0,218.5,0.0,107.0,0,0.5238095238095238,0.5238095238095238,113,0.4928745875553224,train,0.5238095238095238,-0.05905760557620271,-0.03093493625420146,-1.0,0
2007-11-07,2008,San Antonio,vs,Miami,88,78,-1200.0,800.0,180.5,-11.5,88.5,1,0.9230769230769232,0.1111111111111111,114,0.8957448654381884,train,0.9230769230769231,-0.029609729108629204,-0.027332057638734697,0.08333333333333333,7
2007-11-07,2008,Portland,vs,New Orleans,93,90,125.0,-145.0,201.5,2.5,100.5,1,0.4444444444444444,0.5918367346938775,115,0.4247221574945592,train,0.4444444444444444,-0.044375145637241764,-0.019722286949885204,1.25,1
2007-11-07,2008,Toronto,vs,Orlando,96,105,-200.0,170.0,191.5,-4.0,95.5,0,0.6666666666666666,0.3703703703703703,116,0.6404496045616436,train,0.6666666666666666,-0.039325593157534644,-0.02621706210502306,-1.0,2
2007-11-07,2008,Charlotte,@,Philadelphia,63,94,165.0,-195.0,189.0,4.0,93.5,0,0.3773584905660377,0.6610169491525424,117,0.3635394816649397,train,0.37735849056603776,-0.036620373587909705,-0.013819008901098051,-1.0,5
2007-11-07,2008,Atlanta,vs,Phoenix,105,96,190.0,-230.0,207.0,5.0,103.5,1,0.3448275862068966,0.696969696969697,118,0.332885111787099,train,0.3448275862068966,-0.034633175817412876,-0.011942474419797566,1.9,6
2007-11-07,2008,New Orleans,@,Portland,90,93,-145.0,125.0,201.5,-2.5,100.5,0,0.5918367346938775,0.4444444444444444,119,0.5702121103375469,train,0.5918367346938775,-0.03653815839517932,-0.021624624356330613,-1.0,5
2007-11-07,2008,Miami,@,San Antonio,78,88,800.0,-1200.0,180.5,11.5,88.5,0,0.1111111111111111,0.9230769230769232,120,0.1122126337692134,train,0.1111111111111111,0.00991370392292057,0.0011015226581022886,-1.0,9
2007-11-07,2008,Memphis,@,Seattle,105,98,-110.0,-110.0,218.5,0.0,107.0,1,0.5238095238095238,0.5238095238095238,121,0.4928745285240298,train,0.5238095238095238,-0.05905771827230677,-0.030934995285494038,0.9090909090909091,0
2007-11-07,2008,Orlando,@,Toronto,105,96,170.0,-200.0,191.5,4.0,95.5,1,0.3703703703703703,0.6666666666666666,122,0.3575916140325362,train,0.37037037037037035,-0.03450264211215237,-0.012778756337834152,1.7,7
2007-11-07,2008,Cleveland,@,Utah,101,103,400.0,-500.0,194.5,9.0,98.0,0,0.2,0.8333333333333334,123,0.2007446760396175,train,0.2,0.003723380198087378,0.0007446760396174756,-1.0,9
2007-11-08,2008,Detroit,@,Chicago,93,97,100.0,-120.0,182.0,1.0,90.0,0,0.5,0.5454545454545454,124,0.4760858577614456,train,0.5,-0.04782828447710891,-0.023914142238554426,-1.0,1
2007-11-08,2008,Golden State,vs,Dallas,115,120,275.0,-325.0,216.0,7.5,108.5,0,0.2666666666666666,0.7647058823529411,125,0.2617202313618599,train,0.26666666666666666,-0.01854913239302547,-0.004946435304806762,-1.0,8
2007-11-08,2008,Chicago,vs,Detroit,97,93,-120.0,100.0,182.0,-1.0,90.0,1,0.5454545454545454,0.5,126,0.5258394009716854,train,0.5454545454545454,-0.03596109821857685,-0.01961514448286006,0.8333333333333334,6
2007-11-08,2008,Dallas,@,Golden State,120,115,-325.0,275.0,216.0,-7.5,108.5,1,0.7647058823529411,0.2666666666666666,127,0.7366316006743416,train,0.7647058823529411,-0.03671252219509169,-0.02807428167859949,0.3076923076923077,5
2007-11-08,2008,Washington,@,New Jersey,85,87,235.0,-275.0,190.0,6.0,98.0,0,0.2985074626865671,0.7333333333333333,128,0.2923807893371904,train,0.29850746268656714,-0.020524355720412113,-0.006126673349376721,-1.0,8
2007-11-08,2008,New Jersey,vs,Washington,87,85,-275.0,235.0,190.0,-6.0,98.0,1,0.7333333333333333,0.2985074626865671,129,0.7056024845994673,train,0.7333333333333333,-0.037814793727999174,-0.027730848733865998,0.36363636363636365,3
2007-11-09,2008,Boston,vs,Atlanta,106,83,-430.0,360.0,193.0,-8.5,97.5,1,0.8113207547169812,0.217391304347826,130,0.7826213479362678,train,0.8113207547169812,-0.03537368742739083,-0.028699406780713366,0.23255813953488372,6
2007-11-09,2008,Atlanta,@,Boston,83,106,360.0,-430.0,193.0,8.5,97.5,0,0.217391304347826,0.8113207547169812,131,0.2176749977138452,train,0.21739130434782608,0.0013049894836879572,0.00028369336601910544,-1.0,9
2007-11-09,2008,Indiana,@,Charlotte,87,96,105.0,-125.0,195.0,1.5,97.0,0,0.4878048780487805,0.5555555555555556,132,0.4642559059518822,train,0.4878048780487805,-0.0482753927986414,-0.02354897209689827,-1.0,0
2007-11-09,2008,Sacramento,vs,Cleveland,91,93,205.0,-245.0,192.5,5.5,97.0,0,0.3278688524590163,0.7101449275362319,133,0.3179494534908979,train,0.32786885245901637,-0.030254166852761277,-0.009919398968118442,-1.0,7
2007-11-09,2008,Washington,vs,Denver,92,118,110.0,-130.0,209.5,2.0,106.5,0,0.4761904761904761,0.5652173913043478,134,0.4530308974075102,train,0.47619047619047616,-0.04863511544422866,-0.023159578782965984,-1.0,0
2007-11-09,2008,LA Clippers,@,Detroit,79,103,315.0,-375.0,191.5,8.0,94.0,0,0.2409638554216867,0.7894736842105263,135,0.2388840451289101,train,0.24096385542168675,-0.008631212715023207,-0.0020798102927766515,-1.0,9
2007-11-09,2008,Milwaukee,@,Houston,88,104,395.0,-475.0,188.5,9.0,94.0,0,0.202020202020202,0.8260869565217391,136,0.2033829340891883,train,0.20202020202020202,0.0067455237414821845,0.0013627320689862943,-1.0,9
2007-11-09,2008,Charlotte,vs,Indiana,96,87,-125.0,105.0,195.0,-1.5,97.0,1,0.5555555555555556,0.4878048780487805,137,0.5356659187813994,train,0.5555555555555556,-0.03580134619348113,-0.019889636774156227,0.8,6
2007-11-09,2008,Detroit,vs,LA Clippers,103,79,-375.0,315.0,191.5,-8.0,94.0,1,0.7894736842105263,0.2409638554216867,138,0.7609554896704449,train,0.7894736842105263,-0.036123046417436466,-0.02851819454008142,0.26666666666666666,5
2007-11-09,2008,Minnesota,@,LA Lakers,93,107,600.0,-800.0,204.0,11.0,103.0,0,0.1428571428571428,0.8888888888888888,139,0.1454914275266065,train,0.14285714285714285,0.01843999268624541,0.002634284669463638,-1.0,9
2007-11-09,2008,Portland,vs,Memphis,110,98,-140.0,120.0,208.5,-2.5,104.5,1,0.5833333333333334,0.4545454545454545,140,0.5624298892657464,train,0.5833333333333334,-0.03583447554443464,-0.02090344406758693,0.7142857142857143,6
2007-11-09,2008,Phoenix,@,Miami,106,101,-375.0,315.0,195.5,-8.0,97.5,1,0.7894736842105263,0.2409638554216867,141,0.7609621181650249,train,0.7894736842105263,-0.036114650324301806,-0.028511566045501424,0.26666666666666666,5
2007-11-09,2008,Houston,vs,Milwaukee,104,88,-475.0,395.0,188.5,-9.0,94.0,1,0.8260869565217391,0.202020202020202,142,0.7974849639177178,train,0.8260869565217391,-0.03462346473118369,-0.028601992604021298,0.21052631578947367,6
2007-11-09,2008,LA Lakers,vs,Minnesota,107,93,-800.0,600.0,204.0,-11.0,103.0,1,0.8888888888888888,0.1428571428571428,143,0.8606787799101437,train,0.8888888888888888,-0.03173637260108829,-0.028210108978745096,0.125,7
2007-11-09,2008,San Antonio,@,New Orleans,97,85,-165.0,145.0,186.0,-3.5,94.0,1,0.6226415094339622,0.4081632653061224,144,0.600500114626025,train,0.6226415094339622,-0.03556042196426279,-0.022141394807937198,0.6060606060606061,6
2007-11-09,2008,Orlando,@,New York,112,102,-105.0,-115.0,201.5,1.0,99.5,1,0.5121951219512195,0.5348837209302325,145,0.4810522619199534,train,0.5121951219512195,-0.060802726727710144,-0.03114286003126615,0.9523809523809523,0
2007-11-09,2008,New York,vs,Orlando,102,112,-115.0,-105.0,201.5,-1.0,99.5,0,0.5348837209302325,0.5121951219512195,146,0.5051526459671587,train,0.5348837209302325,-0.05558418362661638,-0.02973107496307381,-1.0,0
2007-11-09,2008,Toronto,@,Philadelphia,105,103,-130.0,110.0,187.5,-2.0,94.5,1,0.5652173913043478,0.4761904761904761,147,0.545590896866973,train,0.5652173913043478,-0.03472379785073998,-0.019626494437374742,0.7692307692307693,6
2007-11-09,2008,Miami,vs,Phoenix,101,106,315.0,-375.0,195.5,8.0,97.5,0,0.2409638554216867,0.7894736842105263,148,0.2388906170200003,train,0.24096385542168675,-0.00860393936699877,-0.002073238401686439,-1.0,9
2007-11-09,2008,Memphis,@,Portland,98,110,120.0,-140.0,208.5,2.5,104.5,0,0.4545454545454545,0.5833333333333334,149,0.433290904175203,train,0.45454545454545453,-0.04676001081455339,-0.021254550370251535,-1.0,1
2007-11-09,2008,Cleveland,@,Sacramento,93,91,-245.0,205.0,192.5,-5.5,97.0,1,0.7101449275362319,0.3278688524590163,150,0.682744268711838,train,0.7101449275362319,-0.03858460120169749,-0.02740065882439391,0.40816326530612246,3
2007-11-09,2008,New Orleans,vs,San Antonio,85,97,145.0,-165.0,186.0,3.5,94.0,0,0.4081632653061224,0.6226415094339622,151,0.3920099669241583,train,0.40816326530612246,-0.03957558103581216,-0.016153298381964165,-1.0,2
2007-11-09,2008,Utah,@,Seattle,103,101,-290.0,240.0,211.5,-6.5,106.0,1,0.7435897435897436,0.2941176470588235,152,0.7148905788261815,train,0.7435897435897436,-0.03859542847513528,-0.028699164763562157,0.3448275862068966,3
2007-11-09,2008,Philadelphia,vs,Toronto,103,105,110.0,-130.0,187.5,2.0,94.5,0,0.4761904761904761,0.5652173913043478,153,0.4534302903935067,train,0.47619047619047616,-0.047796390173635905,-0.02276018579696948,-1.0,1
2007-11-09,2008,Seattle,vs,Utah,101,103,240.0,-290.0,211.5,6.5,106.0,0,0.2941176470588235,0.7435897435897436,154,0.2866042766164222,train,0.29411764705882354,-0.025545459504164647,-0.007513370442401357,-1.0,8
2007-11-09,2008,Denver,@,Washington,118,92,-130.0,110.0,209.5,-2.0,106.5,1,0.5652173913043478,0.4761904761904761,155,0.545191101513987,train,0.5652173913043478,-0.03543112809063842,-0.020026289790360807,0.7692307692307693,6
